MACROREGION_NAME,CATEGORY,SHOP_SKU,MARKET_SKU,OFFER_NAME,LENGTH,WIDTH,HEIGHT,VOLUME,TURNOVER,AMOUNT,MARKET_RECOMMENDATION,AVG_SOLD_VOLUME,AVG_SOLD_ITEMS,AVG_SOLD_VOLUME_ON_STOCK,ITEMS_ON_STOCK,_LOADED_AT,_SOURCE_FILE
Москва,"Одежда, обувь и аксессуары",ACC-003,100280958590,Accessorie #3,350,250,40,3.5,4968.857143,-,,0.395161,0.112903,1964,561,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-10-31/turnover.csv
Санкт-Петербург,"Одежда, обувь и аксессуары",ACC-003,100280958590,Accessorie #3,350,250,40,3.5,5243.428571,-,,0.395161,0.112903,2072,592,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-10-31/turnover.csv
Москва,"Одежда, обувь и аксессуары",ACC-004,100632545757,Accessorie #4,350,250,40,3.5,5845.714286,-,,0.395161,0.112903,2310,660,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-10-31/turnover.csv
Санкт-Петербург,"Одежда, обувь и аксессуары",ACC-004,100632545757,Accessorie #4,350,250,40,3.5,5402.857143,-,,0.395161,0.112903,2135,610,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-10-31/turnover.csv
Москва,"Одежда, обувь и аксессуары",ACC-005,100373922635,Accessorie #5,350,250,40,3.5,42532.0,-,,0.056452,0.016129,2401,686,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-10-31/turnover.csv
Санкт-Петербург,"Одежда, обувь и аксессуары",ACC-005,100373922635,Accessorie #5,350,250,40,3.5,41726.0,-,,0.056452,0.016129,2356,673,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-10-31/turnover.csv
Москва,"Одежда, обувь и аксессуары",T-S-001,100994134931,T-Shirt #1,350,250,40,3.5,21120.0,-,,0.116667,0.033333,2464,704,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-11-30/turnover.csv
Санкт-Петербург,"Одежда, обувь и аксессуары",T-S-001,100994134931,T-Shirt #1,350,250,40,3.5,17040.0,-,,0.116667,0.033333,1988,568,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-11-30/turnover.csv
Москва,"Одежда, обувь и аксессуары",T-S-002,100023731241,T-Shirt #2,350,250,40,3.5,2912.727273,-,,0.641667,0.183333,1869,534,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-11-30/turnover.csv
Санкт-Петербург,"Одежда, обувь и аксессуары",T-S-002,100023731241,T-Shirt #2,350,250,40,3.5,2967.272727,-,,0.641667,0.183333,1904,544,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-11-30/turnover.csv
Москва,"Одежда, обувь и аксессуары",T-S-003,100563929279,T-Shirt #3,350,250,40,3.5,42240.0,-,,0.058333,0.016667,2464,704,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-11-30/turnover.csv
Санкт-Петербург,"Одежда, обувь и аксессуары",T-S-003,100563929279,T-Shirt #3,350,250,40,3.5,42180.0,-,,0.058333,0.016667,2460,703,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-11-30/turnover.csv
Москва,"Одежда, обувь и аксессуары",T-S-004,100112648476,T-Shirt #4,350,250,40,3.5,34980.0,-,,0.058333,0.016667,2040,583,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-11-30/turnover.csv
Санкт-Петербург,"Одежда, обувь и аксессуары",T-S-004,100112648476,T-Shirt #4,350,250,40,3.5,31920.0,-,,0.058333,0.016667,1862,532,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-11-30/turnover.csv
Москва,"Одежда, обувь и аксессуары",T-S-005,100907478922,T-Shirt #5,350,250,40,3.5,7330.0,-,,0.35,0.1,2566,733,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-11-30/turnover.csv
Санкт-Петербург,"Одежда, обувь и аксессуары",T-S-005,100907478922,T-Shirt #5,350,250,40,3.5,7000.0,-,,0.35,0.1,2450,700,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-11-30/turnover.csv
Москва,"Одежда, обувь и аксессуары",T-S-006,100904405552,T-Shirt #6,350,250,40,3.5,18240.0,-,,0.116667,0.033333,2128,608,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-11-30/turnover.csv
Санкт-Петербург,"Одежда, обувь и аксессуары",T-S-006,100904405552,T-Shirt #6,350,250,40,3.5,18150.0,-,,0.116667,0.033333,2118,605,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-11-30/turnover.csv
Москва,"Одежда, обувь и аксессуары",T-S-007,100680139942,T-Shirt #7,350,250,40,3.5,4192.5,-,,0.466667,0.133333,1956,559,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-11-30/turnover.csv
Санкт-Петербург,"Одежда, обувь и аксессуары",T-S-007,100680139942,T-Shirt #7,350,250,40,3.5,4800.0,-,,0.466667,0.133333,2240,640,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-11-30/turnover.csv
Москва,"Одежда, обувь и аксессуары",T-S-008,100251702583,T-Shirt #8,350,250,40,3.5,2712.857143,-,,0.816667,0.233333,2216,633,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-11-30/turnover.csv
Санкт-Петербург,"Одежда, обувь и аксессуары",T-S-008,100251702583,T-Shirt #8,350,250,40,3.5,2588.571429,-,,0.816667,0.233333,2114,604,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-11-30/turnover.csv
Москва,"Одежда, обувь и аксессуары",T-S-009,100013765025,T-Shirt #9,350,250,40,3.5,2601.428571,-,,0.816667,0.233333,2124,607,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-11-30/turnover.csv
Санкт-Петербург,"Одежда, обувь и аксессуары",T-S-009,100013765025,T-Shirt #9,350,250,40,3.5,2562.857143,-,,0.816667,0.233333,2093,598,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-11-30/turnover.csv
Москва,"Одежда, обувь и аксессуары",T-S-010,100415241284,T-Shirt #10,350,250,40,3.5,1362.222222,-,,1.575,0.45,2146,613,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-11-30/turnover.csv
Санкт-Петербург,"Одежда, обувь и аксессуары",T-S-010,100415241284,T-Shirt #10,350,250,40,3.5,1142.222222,-,,1.575,0.45,1799,514,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-11-30/turnover.csv
Москва,"Одежда, обувь и аксессуары",T-S-011,100875322066,T-Shirt #11,350,250,40,3.5,3540.0,-,,0.7,0.2,2478,708,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-11-30/turnover.csv
Санкт-Петербург,"Одежда, обувь и аксессуары",T-S-011,100875322066,T-Shirt #11,350,250,40,3.5,3140.0,-,,0.7,0.2,2198,628,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-11-30/turnover.csv
Москва,"Одежда, обувь и аксессуары",T-S-012,100140725608,T-Shirt #12,350,250,40,3.5,1866.315789,-,,1.108333,0.316667,2068,591,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-11-30/turnover.csv
Санкт-Петербург,"Одежда, обувь и аксессуары",T-S-012,100140725608,T-Shirt #12,350,250,40,3.5,1768.421053,-,,1.108333,0.316667,1960,560,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-11-30/turnover.csv
Москва,"Одежда, обувь и аксессуары",HOO-001,100915290107,Hoodie #1,350,250,40,3.5,13300.0,-,,0.175,0.05,2328,665,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-11-30/turnover.csv
Санкт-Петербург,"Одежда, обувь и аксессуары",HOO-001,100915290107,Hoodie #1,350,250,40,3.5,12240.0,-,,0.175,0.05,2142,612,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-11-30/turnover.csv
Москва,"Одежда, обувь и аксессуары",HOO-002,100944886337,Hoodie #2,350,250,40,3.5,6640.0,-,,0.35,0.1,2324,664,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-11-30/turnover.csv
Санкт-Петербург,"Одежда, обувь и аксессуары",HOO-002,100944886337,Hoodie #2,350,250,40,3.5,5670.0,-,,0.35,0.1,1984,567,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-11-30/turnover.csv
Москва,"Одежда, обувь и аксессуары",HOO-003,100632289495,Hoodie #3,350,250,40,3.5,18810.0,-,,0.116667,0.033333,2194,627,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-11-30/turnover.csv
Санкт-Петербург,"Одежда, обувь и аксессуары",HOO-003,100632289495,Hoodie #3,350,250,40,3.5,21660.0,-,,0.116667,0.033333,2527,722,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-11-30/turnover.csv
Москва,"Одежда, обувь и аксессуары",HOO-004,100189397364,Hoodie #4,350,250,40,3.5,6710.0,-,,0.35,0.1,2348,671,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-11-30/turnover.csv
Санкт-Петербург,"Одежда, обувь и аксессуары",HOO-004,100189397364,Hoodie #4,350,250,40,3.5,6440.0,-,,0.35,0.1,2254,644,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-11-30/turnover.csv
Москва,"Одежда, обувь и аксессуары",HOO-005,100837022690,Hoodie #5,350,250,40,3.5,3038.181818,-,,0.641667,0.183333,1950,557,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-11-30/turnover.csv
Санкт-Петербург,"Одежда, обувь и аксессуары",HOO-005,100837022690,Hoodie #5,350,250,40,3.5,3872.727273,-,,0.641667,0.183333,2485,710,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-11-30/turnover.csv
Москва,"Одежда, обувь и аксессуары",HOO-006,100833949272,Hoodie #6,350,250,40,3.5,21210.0,-,,0.116667,0.033333,2474,707,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-11-30/turnover.csv
Санкт-Петербург,"Одежда, обувь и аксессуары",HOO-006,100833949272,Hoodie #6,350,250,40,3.5,18990.0,-,,0.116667,0.033333,2216,633,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-11-30/turnover.csv
Москва,"Одежда, обувь и аксессуары",HOO-007,100756888782,Hoodie #7,350,250,40,3.5,7320.0,-,,0.35,0.1,2562,732,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-11-30/turnover.csv
Санкт-Петербург,"Одежда, обувь и аксессуары",HOO-007,100756888782,Hoodie #7,350,250,40,3.5,6590.0,-,,0.35,0.1,2306,659,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-11-30/turnover.csv
Москва,"Одежда, обувь и аксессуары",HOO-008,100330810719,Hoodie #8,350,250,40,3.5,19620.0,-,,0.116667,0.033333,2289,654,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-11-30/turnover.csv
Санкт-Петербург,"Одежда, обувь и аксессуары",HOO-008,100330810719,Hoodie #8,350,250,40,3.5,20490.0,-,,0.116667,0.033333,2390,683,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-11-30/turnover.csv
Москва,"Одежда, обувь и аксессуары",CAP-001,100962765858,Cap #1,350,250,40,3.5,15120.0,-,,0.175,0.05,2646,756,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-11-30/turnover.csv
Санкт-Петербург,"Одежда, обувь и аксессуары",CAP-001,100962765858,Cap #1,350,250,40,3.5,13100.0,-,,0.175,0.05,2292,655,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-11-30/turnover.csv
Москва,"Одежда, обувь и аксессуары",CAP-002,100966756760,Cap #2,350,250,40,3.5,2110.588235,-,,0.991667,0.283333,2093,598,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-11-30/turnover.csv
Санкт-Петербург,"Одежда, обувь и аксессуары",CAP-002,100966756760,Cap #2,350,250,40,3.5,2347.058824,-,,0.991667,0.283333,2328,665,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-11-30/turnover.csv
Москва,"Одежда, обувь и аксессуары",CAP-003,100037577486,Cap #3,350,250,40,3.5,42960.0,-,,0.058333,0.016667,2506,716,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-11-30/turnover.csv
Санкт-Петербург,"Одежда, обувь и аксессуары",CAP-003,100037577486,Cap #3,350,250,40,3.5,38100.0,-,,0.058333,0.016667,2222,635,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-11-30/turnover.csv
Москва,"Одежда, обувь и аксессуары",CAP-004,100623141549,Cap #4,350,250,40,3.5,3769.090909,-,,0.641667,0.183333,2418,691,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-11-30/turnover.csv
Санкт-Петербург,"Одежда, обувь и аксессуары",CAP-004,100623141549,Cap #4,350,250,40,3.5,3190.909091,-,,0.641667,0.183333,2048,585,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-11-30/turnover.csv
Москва,"Одежда, обувь и аксессуары",CAP-005,100948856891,Cap #5,350,250,40,3.5,8052.0,-,,0.291667,0.083333,2348,671,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-11-30/turnover.csv
Санкт-Петербург,"Одежда, обувь и аксессуары",CAP-005,100948856891,Cap #5,350,250,40,3.5,8796.0,-,,0.291667,0.083333,2566,733,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-11-30/turnover.csv
Москва,"Одежда, обувь и аксессуары",ACC-001,100287596370,Accessorie #1,350,250,40,3.5,Нет продаж,-,,0.0,0.0,2065,590,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-11-30/turnover.csv
Санкт-Петербург,"Одежда, обувь и аксессуары",ACC-001,100287596370,Accessorie #1,350,250,40,3.5,Нет продаж,-,,0.0,0.0,2639,754,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-11-30/turnover.csv
Москва,"Одежда, обувь и аксессуары",ACC-002,100284654312,Accessorie #2,350,250,40,3.5,7995.0,-,,0.233333,0.066667,1866,533,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-11-30/turnover.csv
Санкт-Петербург,"Одежда, обувь и аксессуары",ACC-002,100284654312,Accessorie #2,350,250,40,3.5,9075.0,-,,0.233333,0.066667,2118,605,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-11-30/turnover.csv
Москва,"Одежда, обувь и аксессуары",ACC-003,100280958590,Accessorie #3,350,250,40,3.5,2783.076923,-,,0.758333,0.216667,2110,603,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-11-30/turnover.csv
Санкт-Петербург,"Одежда, обувь и аксессуары",ACC-003,100280958590,Accessorie #3,350,250,40,3.5,2935.384615,-,,0.758333,0.216667,2226,636,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-11-30/turnover.csv
Москва,"Одежда, обувь и аксессуары",ACC-004,100632545757,Accessorie #4,350,250,40,3.5,10365.0,-,,0.233333,0.066667,2418,691,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-11-30/turnover.csv
Санкт-Петербург,"Одежда, обувь и аксессуары",ACC-004,100632545757,Accessorie #4,350,250,40,3.5,9810.0,-,,0.233333,0.066667,2289,654,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-11-30/turnover.csv
Москва,"Одежда, обувь и аксессуары",ACC-005,100373922635,Accessorie #5,350,250,40,3.5,Нет продаж,-,,0.0,0.0,2618,748,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-11-30/turnover.csv
Санкт-Петербург,"Одежда, обувь и аксессуары",ACC-005,100373922635,Accessorie #5,350,250,40,3.5,Нет продаж,-,,0.0,0.0,2478,708,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-11-30/turnover.csv
Москва,"Одежда, обувь и аксессуары",T-S-001,100994134931,T-Shirt #1,350,250,40,3.5,9151.2,-,,0.282258,0.080645,2583,738,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-12-31/turnover.csv
Санкт-Петербург,"Одежда, обувь и аксессуары",T-S-001,100994134931,T-Shirt #1,350,250,40,3.5,7936.0,-,,0.282258,0.080645,2240,640,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-12-31/turnover.csv
Москва,"Одежда, обувь и аксессуары",T-S-002,100023731241,T-Shirt #2,350,250,40,3.5,2537.571429,-,,0.790323,0.225806,2006,573,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-12-31/turnover.csv
Санкт-Петербург,"Одежда, обувь и аксессуары",T-S-002,100023731241,T-Shirt #2,350,250,40,3.5,2573.0,-,,0.790323,0.225806,2034,581,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-12-31/turnover.csv
Москва,"Одежда, обувь и аксессуары",T-S-003,100563929279,T-Shirt #3,350,250,40,3.5,24056.0,-,,0.112903,0.032258,2716,776,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-12-31/turnover.csv
Санкт-Петербург,"Одежда, обувь и аксессуары",T-S-003,100563929279,T-Shirt #3,350,250,40,3.5,22971.0,-,,0.112903,0.032258,2594,741,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-12-31/turnover.csv
Москва,"Одежда, обувь и аксессуары",T-S-004,100112648476,T-Shirt #4,350,250,40,3.5,7700.4,-,,0.282258,0.080645,2174,621,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-12-31/turnover.csv
Санкт-Петербург,"Одежда, обувь и аксессуары",T-S-004,100112648476,T-Shirt #4,350,250,40,3.5,6968.8,-,,0.282258,0.080645,1967,562,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-12-31/turnover.csv
Москва,"Одежда, обувь и аксессуары",T-S-005,100907478922,T-Shirt #5,350,250,40,3.5,16264.666667,-,,0.169355,0.048387,2754,787,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-12-31/turnover.csv
Санкт-Петербург,"Одежда, обувь и аксессуары",T-S-005,100907478922,T-Shirt #5,350,250,40,3.5,15500.0,-,,0.169355,0.048387,2625,750,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-12-31/turnover.csv
Москва,"Одежда, обувь и аксессуары",T-S-006,100904405552,T-Shirt #6,350,250,40,3.5,10245.5,-,,0.225806,0.064516,2314,661,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-12-31/turnover.csv
Санкт-Петербург,"Одежда, обувь и аксессуары",T-S-006,100904405552,T-Shirt #6,350,250,40,3.5,10044.0,-,,0.225806,0.064516,2268,648,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-12-31/turnover.csv
Москва,"Одежда, обувь и аксессуары",T-S-007,100680139942,T-Shirt #7,350,250,40,3.5,4595.75,-,,0.451613,0.129032,2076,593,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-12-31/turnover.csv
Санкт-Петербург,"Одежда, обувь и аксессуары",T-S-007,100680139942,T-Shirt #7,350,250,40,3.5,5471.5,-,,0.451613,0.129032,2471,706,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-12-31/turnover.csv
Москва,"Одежда, обувь и аксессуары",T-S-008,100251702583,T-Shirt #8,350,250,40,3.5,3759.454545,-,,0.620968,0.177419,2334,667,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-12-31/turnover.csv
Санкт-Петербург,"Одежда, обувь и аксессуары",T-S-008,100251702583,T-Shirt #8,350,250,40,3.5,3731.272727,-,,0.620968,0.177419,2317,662,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-12-31/turnover.csv
Москва,"Одежда, обувь и аксессуары",T-S-009,100013765025,T-Shirt #9,350,250,40,3.5,3114.307692,-,,0.733871,0.209677,2286,653,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-12-31/turnover.csv
Санкт-Петербург,"Одежда, обувь и аксессуары",T-S-009,100013765025,T-Shirt #9,350,250,40,3.5,3176.307692,-,,0.733871,0.209677,2331,666,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-12-31/turnover.csv
Москва,"Одежда, обувь и аксессуары",T-S-010,100415241284,T-Shirt #10,350,250,40,3.5,1328.0,-,,1.75,0.5,2324,664,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-12-31/turnover.csv
Санкт-Петербург,"Одежда, обувь и аксессуары",T-S-010,100415241284,T-Shirt #10,350,250,40,3.5,1062.0,-,,1.75,0.5,1858,531,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-12-31/turnover.csv
Москва,"Одежда, обувь и аксессуары",T-S-011,100875322066,T-Shirt #11,350,250,40,3.5,6669.428571,-,,0.395161,0.112903,2636,753,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-12-31/turnover.csv
Санкт-Петербург,"Одежда, обувь и аксессуары",T-S-011,100875322066,T-Shirt #11,350,250,40,3.5,6076.0,-,,0.395161,0.112903,2401,686,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-12-31/turnover.csv
Москва,"Одежда, обувь и аксессуары",T-S-012,100140725608,T-Shirt #12,350,250,40,3.5,2534.25,-,,0.903226,0.258065,2289,654,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-12-31/turnover.csv
Санкт-Петербург,"Одежда, обувь и аксессуары",T-S-012,100140725608,T-Shirt #12,350,250,40,3.5,2394.75,-,,0.903226,0.258065,2163,618,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-12-31/turnover.csv
Москва,"Одежда, обувь и аксессуары",HOO-001,100915290107,Hoodie #1,350,250,40,3.5,11082.5,-,,0.225806,0.064516,2502,715,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-12-31/turnover.csv
Санкт-Петербург,"Одежда, обувь и аксессуары",HOO-001,100915290107,Hoodie #1,350,250,40,3.5,10199.0,-,,0.225806,0.064516,2303,658,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-12-31/turnover.csv
Москва,"Одежда, обувь и аксессуары",HOO-002,100944886337,Hoodie #2,350,250,40,3.5,Нет продаж,-,,0.0,0.0,2552,729,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-12-31/turnover.csv
Санкт-Петербург,"Одежда, обувь и аксессуары",HOO-002,100944886337,Hoodie #2,350,250,40,3.5,Нет продаж,-,,0.0,0.0,2170,620,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-12-31/turnover.csv
Москва,"Одежда, обувь и аксессуары",HOO-003,100632289495,Hoodie #3,350,250,40,3.5,20460.0,-,,0.112903,0.032258,2310,660,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-12-31/turnover.csv
Санкт-Петербург,"Одежда, обувь и аксессуары",HOO-003,100632289495,Hoodie #3,350,250,40,3.5,24707.0,-,,0.112903,0.032258,2790,797,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-12-31/turnover.csv
Москва,"Одежда, обувь и аксессуары",HOO-004,100189397364,Hoodie #4,350,250,40,3.5,8928.0,-,,0.282258,0.080645,2520,720,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-12-31/turnover.csv
Санкт-Петербург,"Одежда, обувь и аксессуары",HOO-004,100189397364,Hoodie #4,350,250,40,3.5,8543.6,-,,0.282258,0.080645,2412,689,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-12-31/turnover.csv
Москва,"Одежда, обувь и аксессуары",HOO-005,100837022690,Hoodie #5,350,250,40,3.5,4092.0,-,,0.508065,0.145161,2079,594,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-12-31/turnover.csv
Санкт-Петербург,"Одежда, обувь и аксессуары",HOO-005,100837022690,Hoodie #5,350,250,40,3.5,5201.111111,-,,0.508065,0.145161,2642,755,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-12-31/turnover.csv
Москва,"Одежда, обувь и аксессуары",HOO-006,100833949272,Hoodie #6,350,250,40,3.5,23622.0,-,,0.112903,0.032258,2667,762,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-12-31/turnover.csv
Санкт-Петербург,"Одежда, обувь и аксессуары",HOO-006,100833949272,Hoodie #6,350,250,40,3.5,21483.0,-,,0.112903,0.032258,2426,693,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-12-31/turnover.csv
Москва,"Одежда, обувь и аксессуары",HOO-007,100756888782,Hoodie #7,350,250,40,3.5,5338.888889,-,,0.508065,0.145161,2712,775,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-12-31/turnover.csv
Санкт-Петербург,"Одежда, обувь и аксессуары",HOO-007,100756888782,Hoodie #7,350,250,40,3.5,5049.555556,-,,0.508065,0.145161,2566,733,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-12-31/turnover.csv
Москва,"Одежда, обувь и аксессуары",HOO-008,100330810719,Hoodie #8,350,250,40,3.5,10757.0,-,,0.225806,0.064516,2429,694,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-12-31/turnover.csv
Санкт-Петербург,"Одежда, обувь и аксессуары",HOO-008,100330810719,Hoodie #8,350,250,40,3.5,11718.0,-,,0.225806,0.064516,2646,756,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-12-31/turnover.csv
Москва,"Одежда, обувь и аксессуары",CAP-001,100962765858,Cap #1,350,250,40,3.5,7316.0,-,,0.395161,0.112903,2891,826,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-12-31/turnover.csv
Санкт-Петербург,"Одежда, обувь и аксессуары",CAP-001,100962765858,Cap #1,350,250,40,3.5,6492.285714,-,,0.395161,0.112903,2566,733,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-12-31/turnover.csv
Москва,"Одежда, обувь и аксессуары",CAP-002,100966756760,Cap #2,350,250,40,3.5,2166.555556,-,,1.016129,0.290323,2202,629,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-12-31/turnover.csv
Санкт-Петербург,"Одежда, обувь и аксессуары",CAP-002,100966756760,Cap #2,350,250,40,3.5,2383.555556,-,,1.016129,0.290323,2422,692,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-12-31/turnover.csv
Москва,"Одежда, обувь и аксессуары",CAP-003,100037577486,Cap #3,350,250,40,3.5,6651.714286,-,,0.395161,0.112903,2628,751,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-12-31/turnover.csv
Санкт-Петербург,"Одежда, обувь и аксессуары",CAP-003,100037577486,Cap #3,350,250,40,3.5,6173.428571,-,,0.395161,0.112903,2440,697,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-12-31/turnover.csv
Москва,"Одежда, обувь и аксессуары",CAP-004,100623141549,Cap #4,350,250,40,3.5,1722.222222,-,,1.524194,0.435484,2625,750,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-12-31/turnover.csv
Санкт-Петербург,"Одежда, обувь и аксессуары",CAP-004,100623141549,Cap #4,350,250,40,3.5,1490.296296,-,,1.524194,0.435484,2272,649,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-12-31/turnover.csv
Москва,"Одежда, обувь и аксессуары",CAP-005,100948856891,Cap #5,350,250,40,3.5,5735.0,-,,0.451613,0.129032,2590,740,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-12-31/turnover.csv
Санкт-Петербург,"Одежда, обувь и аксессуары",CAP-005,100948856891,Cap #5,350,250,40,3.5,6231.0,-,,0.451613,0.129032,2814,804,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-12-31/turnover.csv
Москва,"Одежда, обувь и аксессуары",ACC-001,100287596370,Accessorie #1,350,250,40,3.5,19964.0,-,,0.112903,0.032258,2254,644,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-12-31/turnover.csv
Санкт-Петербург,"Одежда, обувь и аксессуары",ACC-001,100287596370,Accessorie #1,350,250,40,3.5,25792.0,-,,0.112903,0.032258,2912,832,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-12-31/turnover.csv
Москва,"Одежда, обувь и аксессуары",ACC-002,100284654312,Accessorie #2,350,250,40,3.5,4986.571429,-,,0.395161,0.112903,1970,563,2026-01-05T10:00:00+00:00,demo/goods_turnover/2025-12-31/turnover.csv
