SHOP_SKU,ARTICLE,MARKET_SKU,PRODUCT_NAME,VALID,RESERVED,AVAILABLE_FOR_ORDER,QUARANTINE,UTILIZATION,DEFECT,EXPIRED,LENGTH,WIDTH,HEIGHT,WEIGHT,WAREHOUSE,SELLING_STATUS,RECOMMENDATIONS,TURNOVER,_LOADED_AT,_SOURCE_FILE
CAP-002,CAP-002,100966756760,Cap #2,271,0,271,0,0,0,0,0,0,0,0,Демо-склад Санкт-Петербург,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-04-11/stocks_on_warehouses.csv
CAP-003,CAP-003,100037577486,Cap #3,235,0,235,0,0,0,0,0,0,0,0,Демо-склад Санкт-Петербург,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-04-11/stocks_on_warehouses.csv
CAP-004,CAP-004,100623141549,Cap #4,293,0,293,0,0,0,0,0,0,0,0,Демо-склад Санкт-Петербург,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-04-11/stocks_on_warehouses.csv
CAP-005,CAP-005,100948856891,Cap #5,294,0,294,0,0,0,0,0,0,0,0,Демо-склад Санкт-Петербург,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-04-11/stocks_on_warehouses.csv
ACC-001,ACC-001,100287596370,Accessorie #1,357,0,357,0,0,0,0,0,0,0,0,Демо-склад Санкт-Петербург,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-04-11/stocks_on_warehouses.csv
ACC-002,ACC-002,100284654312,Accessorie #2,233,0,233,0,0,0,0,0,0,0,0,Демо-склад Санкт-Петербург,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-04-11/stocks_on_warehouses.csv
ACC-003,ACC-003,100280958590,Accessorie #3,314,0,314,0,0,0,0,0,0,0,0,Демо-склад Санкт-Петербург,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-04-11/stocks_on_warehouses.csv
ACC-004,ACC-004,100632545757,Accessorie #4,320,0,320,0,0,0,0,0,0,0,0,Демо-склад Санкт-Петербург,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-04-11/stocks_on_warehouses.csv
ACC-005,ACC-005,100373922635,Accessorie #5,332,0,332,0,0,0,0,0,0,0,0,Демо-склад Санкт-Петербург,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-04-11/stocks_on_warehouses.csv
T-S-001,T-S-001,100994134931,T-Shirt #1,286,0,286,0,0,0,0,0,0,0,0,Демо-склад Москва,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-04-12/stocks_on_warehouses.csv
T-S-002,T-S-002,100023731241,T-Shirt #2,257,0,257,0,0,0,0,0,0,0,0,Демо-склад Москва,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-04-12/stocks_on_warehouses.csv
T-S-003,T-S-003,100563929279,T-Shirt #3,346,0,346,0,0,0,0,0,0,0,0,Демо-склад Москва,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-04-12/stocks_on_warehouses.csv
T-S-004,T-S-004,100112648476,T-Shirt #4,208,0,208,0,0,0,0,0,0,0,0,Демо-склад Москва,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-04-12/stocks_on_warehouses.csv
T-S-005,T-S-005,100907478922,T-Shirt #5,318,0,318,0,0,0,0,0,0,0,0,Демо-склад Москва,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-04-12/stocks_on_warehouses.csv
T-S-006,T-S-006,100904405552,T-Shirt #6,287,0,287,0,0,0,0,0,0,0,0,Демо-склад Москва,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-04-12/stocks_on_warehouses.csv
T-S-007,T-S-007,100680139942,T-Shirt #7,270,0,270,0,0,0,0,0,0,0,0,Демо-склад Москва,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-04-12/stocks_on_warehouses.csv
T-S-008,T-S-008,100251702583,T-Shirt #8,319,0,319,0,0,0,0,0,0,0,0,Демо-склад Москва,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-04-12/stocks_on_warehouses.csv
T-S-009,T-S-009,100013765025,T-Shirt #9,295,0,295,0,0,0,0,0,0,0,0,Демо-склад Москва,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-04-12/stocks_on_warehouses.csv
T-S-010,T-S-010,100415241284,T-Shirt #10,279,0,279,0,0,0,0,0,0,0,0,Демо-склад Москва,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-04-12/stocks_on_warehouses.csv
T-S-011,T-S-011,100875322066,T-Shirt #11,327,0,327,0,0,0,0,0,0,0,0,Демо-склад Москва,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-04-12/stocks_on_warehouses.csv
T-S-012,T-S-012,100140725608,T-Shirt #12,312,0,312,0,0,0,0,0,0,0,0,Демо-склад Москва,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-04-12/stocks_on_warehouses.csv
HOO-001,HOO-001,100915290107,Hoodie #1,227,0,227,0,0,0,0,0,0,0,0,Демо-склад Москва,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-04-12/stocks_on_warehouses.csv
HOO-002,HOO-002,100944886337,Hoodie #2,291,0,291,0,0,0,0,0,0,0,0,Демо-склад Москва,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-04-12/stocks_on_warehouses.csv
HOO-003,HOO-003,100632289495,Hoodie #3,277,0,277,0,0,0,0,0,0,0,0,Демо-склад Москва,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-04-12/stocks_on_warehouses.csv
HOO-004,HOO-004,100189397364,Hoodie #4,333,0,333,0,0,0,0,0,0,0,0,Демо-склад Москва,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-04-12/stocks_on_warehouses.csv
HOO-005,HOO-005,100837022690,Hoodie #5,260,0,260,0,0,0,0,0,0,0,0,Демо-склад Москва,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-04-12/stocks_on_warehouses.csv
HOO-006,HOO-006,100833949272,Hoodie #6,303,0,303,0,0,0,0,0,0,0,0,Демо-склад Москва,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-04-12/stocks_on_warehouses.csv
HOO-007,HOO-007,100756888782,Hoodie #7,323,0,323,0,0,0,0,0,0,0,0,Демо-склад Москва,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-04-12/stocks_on_warehouses.csv
HOO-008,HOO-008,100330810719,Hoodie #8,291,0,291,0,0,0,0,0,0,0,0,Демо-склад Москва,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-04-12/stocks_on_warehouses.csv
CAP-001,CAP-001,100962765858,Cap #1,342,0,342,0,0,0,0,0,0,0,0,Демо-склад Москва,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-04-12/stocks_on_warehouses.csv
CAP-002,CAP-002,100966756760,Cap #2,293,0,293,0,0,0,0,0,0,0,0,Демо-склад Москва,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-04-12/stocks_on_warehouses.csv
CAP-003,CAP-003,100037577486,Cap #3,319,0,319,0,0,0,0,0,0,0,0,Демо-склад Москва,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-04-12/stocks_on_warehouses.csv
CAP-004,CAP-004,100623141549,Cap #4,358,0,358,0,0,0,0,0,0,0,0,Демо-склад Москва,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-04-12/stocks_on_warehouses.csv
CAP-005,CAP-005,100948856891,Cap #5,253,0,253,0,0,0,0,0,0,0,0,Демо-склад Москва,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-04-12/stocks_on_warehouses.csv
ACC-001,ACC-001,100287596370,Accessorie #1,245,0,245,0,0,0,0,0,0,0,0,Демо-склад Москва,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-04-12/stocks_on_warehouses.csv
ACC-002,ACC-002,100284654312,Accessorie #2,157,0,157,0,0,0,0,0,0,0,0,Демо-склад Москва,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-04-12/stocks_on_warehouses.csv
ACC-003,ACC-003,100280958590,Accessorie #3,230,0,230,0,0,0,0,0,0,0,0,Демо-склад Москва,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-04-12/stocks_on_warehouses.csv
ACC-004,ACC-004,100632545757,Accessorie #4,317,0,317,0,0,0,0,0,0,0,0,Демо-склад Москва,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-04-12/stocks_on_warehouses.csv
ACC-005,ACC-005,100373922635,Accessorie #5,327,0,327,0,0,0,0,0,0,0,0,Демо-склад Москва,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-04-12/stocks_on_warehouses.csv
T-S-001,T-S-001,100994134931,T-Shirt #1,202,0,202,0,0,0,0,0,0,0,0,Демо-склад Санкт-Петербург,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-04-12/stocks_on_warehouses.csv
T-S-002,T-S-002,100023731241,T-Shirt #2,261,0,261,0,0,0,0,0,0,0,0,Демо-склад Санкт-Петербург,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-04-12/stocks_on_warehouses.csv
T-S-003,T-S-003,100563929279,T-Shirt #3,350,0,350,0,0,0,0,0,0,0,0,Демо-склад Санкт-Петербург,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-04-12/stocks_on_warehouses.csv
T-S-004,T-S-004,100112648476,T-Shirt #4,197,0,197,0,0,0,0,0,0,0,0,Демо-склад Санкт-Петербург,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-04-12/stocks_on_warehouses.csv
T-S-005,T-S-005,100907478922,T-Shirt #5,329,0,329,0,0,0,0,0,0,0,0,Демо-склад Санкт-Петербург,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-04-12/stocks_on_warehouses.csv
T-S-006,T-S-006,100904405552,T-Shirt #6,230,0,230,0,0,0,0,0,0,0,0,Демо-склад Санкт-Петербург,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-04-12/stocks_on_warehouses.csv
T-S-007,T-S-007,100680139942,T-Shirt #7,269,0,269,0,0,0,0,0,0,0,0,Демо-склад Санкт-Петербург,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-04-12/stocks_on_warehouses.csv
T-S-008,T-S-008,100251702583,T-Shirt #8,287,0,287,0,0,0,0,0,0,0,0,Демо-склад Санкт-Петербург,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-04-12/stocks_on_warehouses.csv
T-S-009,T-S-009,100013765025,T-Shirt #9,257,0,257,0,0,0,0,0,0,0,0,Демо-склад Санкт-Петербург,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-04-12/stocks_on_warehouses.csv
T-S-010,T-S-010,100415241284,T-Shirt #10,227,0,227,0,0,0,0,0,0,0,0,Демо-склад Санкт-Петербург,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-04-12/stocks_on_warehouses.csv
T-S-011,T-S-011,100875322066,T-Shirt #11,282,0,282,0,0,0,0,0,0,0,0,Демо-склад Санкт-Петербург,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-04-12/stocks_on_warehouses.csv
T-S-012,T-S-012,100140725608,T-Shirt #12,217,0,217,0,0,0,0,0,0,0,0,Демо-склад Санкт-Петербург,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-04-12/stocks_on_warehouses.csv
HOO-001,HOO-001,100915290107,Hoodie #1,245,0,245,0,0,0,0,0,0,0,0,Демо-склад Санкт-Петербург,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-04-12/stocks_on_warehouses.csv
HOO-002,HOO-002,100944886337,Hoodie #2,202,0,202,0,0,0,0,0,0,0,0,Демо-склад Санкт-Петербург,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-04-12/stocks_on_warehouses.csv
HOO-003,HOO-003,100632289495,Hoodie #3,334,0,334,0,0,0,0,0,0,0,0,Демо-склад Санкт-Петербург,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-04-12/stocks_on_warehouses.csv
HOO-004,HOO-004,100189397364,Hoodie #4,319,0,319,0,0,0,0,0,0,0,0,Демо-склад Санкт-Петербург,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-04-12/stocks_on_warehouses.csv
HOO-005,HOO-005,100837022690,Hoodie #5,326,0,326,0,0,0,0,0,0,0,0,Демо-склад Санкт-Петербург,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-04-12/stocks_on_warehouses.csv
HOO-006,HOO-006,100833949272,Hoodie #6,232,0,232,0,0,0,0,0,0,0,0,Демо-склад Санкт-Петербург,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-04-12/stocks_on_warehouses.csv
HOO-007,HOO-007,100756888782,Hoodie #7,295,0,295,0,0,0,0,0,0,0,0,Демо-склад Санкт-Петербург,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-04-12/stocks_on_warehouses.csv
HOO-008,HOO-008,100330810719,Hoodie #8,272,0,272,0,0,0,0,0,0,0,0,Демо-склад Санкт-Петербург,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-04-12/stocks_on_warehouses.csv
CAP-001,CAP-001,100962765858,Cap #1,222,0,222,0,0,0,0,0,0,0,0,Демо-склад Санкт-Петербург,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-04-12/stocks_on_warehouses.csv
CAP-002,CAP-002,100966756760,Cap #2,271,0,271,0,0,0,0,0,0,0,0,Демо-склад Санкт-Петербург,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-04-12/stocks_on_warehouses.csv
CAP-003,CAP-003,100037577486,Cap #3,235,0,235,0,0,0,0,0,0,0,0,Демо-склад Санкт-Петербург,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-04-12/stocks_on_warehouses.csv
CAP-004,CAP-004,100623141549,Cap #4,293,0,293,0,0,0,0,0,0,0,0,Демо-склад Санкт-Петербург,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-04-12/stocks_on_warehouses.csv
CAP-005,CAP-005,100948856891,Cap #5,294,0,294,0,0,0,0,0,0,0,0,Демо-склад Санкт-Петербург,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-04-12/stocks_on_warehouses.csv
ACC-001,ACC-001,100287596370,Accessorie #1,357,0,357,0,0,0,0,0,0,0,0,Демо-склад Санкт-Петербург,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-04-12/stocks_on_warehouses.csv
ACC-002,ACC-002,100284654312,Accessorie #2,233,0,233,0,0,0,0,0,0,0,0,Демо-склад Санкт-Петербург,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-04-12/stocks_on_warehouses.csv
ACC-003,ACC-003,100280958590,Accessorie #3,314,0,314,0,0,0,0,0,0,0,0,Демо-склад Санкт-Петербург,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-04-12/stocks_on_warehouses.csv
ACC-004,ACC-004,100632545757,Accessorie #4,320,0,320,0,0,0,0,0,0,0,0,Демо-склад Санкт-Петербург,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-04-12/stocks_on_warehouses.csv
ACC-005,ACC-005,100373922635,Accessorie #5,332,0,332,0,0,0,0,0,0,0,0,Демо-склад Санкт-Петербург,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-04-12/stocks_on_warehouses.csv
T-S-001,T-S-001,100994134931,T-Shirt #1,286,0,286,0,0,0,0,0,0,0,0,Демо-склад Москва,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-04-13/stocks_on_warehouses.csv
T-S-002,T-S-002,100023731241,T-Shirt #2,256,0,256,0,0,0,0,0,0,0,0,Демо-склад Москва,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-04-13/stocks_on_warehouses.csv
T-S-003,T-S-003,100563929279,T-Shirt #3,346,0,346,0,0,0,0,0,0,0,0,Демо-склад Москва,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-04-13/stocks_on_warehouses.csv
T-S-004,T-S-004,100112648476,T-Shirt #4,208,0,208,0,0,0,0,0,0,0,0,Демо-склад Москва,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-04-13/stocks_on_warehouses.csv
T-S-005,T-S-005,100907478922,T-Shirt #5,318,0,318,0,0,0,0,0,0,0,0,Демо-склад Москва,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-04-13/stocks_on_warehouses.csv
T-S-006,T-S-006,100904405552,T-Shirt #6,287,0,287,0,0,0,0,0,0,0,0,Демо-склад Москва,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-04-13/stocks_on_warehouses.csv
T-S-007,T-S-007,100680139942,T-Shirt #7,270,0,270,0,0,0,0,0,0,0,0,Демо-склад Москва,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-04-13/stocks_on_warehouses.csv
T-S-008,T-S-008,100251702583,T-Shirt #8,319,0,319,0,0,0,0,0,0,0,0,Демо-склад Москва,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-04-13/stocks_on_warehouses.csv
T-S-009,T-S-009,100013765025,T-Shirt #9,295,0,295,0,0,0,0,0,0,0,0,Демо-склад Москва,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-04-13/stocks_on_warehouses.csv
T-S-010,T-S-010,100415241284,T-Shirt #10,279,0,279,0,0,0,0,0,0,0,0,Демо-склад Москва,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-04-13/stocks_on_warehouses.csv
T-S-011,T-S-011,100875322066,T-Shirt #11,327,0,327,0,0,0,0,0,0,0,0,Демо-склад Москва,Продажи идут,,Нет продаж,2026-01-05T10:00:00+00:00,demo/stock_reports/2025-04-13/stocks_on_warehouses.csv
