ORDER_ID,ORDER_STATUS,CREATION_DATE,ORDER_TYPE,SUMMARY_COMMISSION,SUM_BILLING_PRICE_OF_ITEMS,INCOME_WITHOUT_SERVICES,BUYER_PAYMENT,BUYER_PAYMENT_STATUS,SALE_COMMISSION,BUYER_DELIVERY,CROSSREGIONAL_DELIVERY,BUYER_PAYMENT_ACCEPT,BUYER_PAYMENT_TRANSFER,LOYALTY_PROGRAM,BOOST,INSTALLMENT,WAREHOUSE_PROCESSING,_LOADED_AT,_SOURCE_FILE
ORD-100531,Delivered,12.04.2025,Sale to individual,614.06,2527.0,1912.94,2527.0,Transferred,379.05,126.35,25.27,12.63,20.22,50.54,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100532,Delivered,13.04.2025,Sale to individual,874.8,3600.0,2725.2,3600.0,Transferred,540.0,180.0,36.0,18.0,28.8,72.0,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100533,Delivered,13.04.2025,Sale to individual,3110.4,12800.0,9689.6,12800.0,Transferred,1920.0,640.0,128.0,64.0,102.4,256.0,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100534,Delivered,13.04.2025,Sale to individual,578.34,2380.0,1801.66,2380.0,Transferred,357.0,119.0,23.8,11.9,19.04,47.6,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100535,Delivered,13.04.2025,Sale to individual,478.96,1971.0,1492.04,1971.0,Transferred,295.65,98.55,19.71,9.86,15.77,39.42,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100536,Delivered,13.04.2025,Sale to individual,1983.01,8160.5,6177.49,8160.5,Transferred,1224.08,408.03,81.61,40.8,65.28,163.21,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100537,Delivered,13.04.2025,Sale to individual,1399.68,5760.0,4360.32,5760.0,Transferred,864.0,288.0,57.6,28.8,46.08,115.2,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100538,Delivered,13.04.2025,Sale to individual,1108.08,4560.0,3451.92,4560.0,Transferred,684.0,228.0,45.6,22.8,36.48,91.2,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100540,Delivered,14.04.2025,Sale to individual,1243.44,5117.0,3873.56,5117.0,Transferred,767.55,255.85,51.17,25.59,40.94,102.34,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100541,Full return accepted at warehouse,14.04.2025,Sale to individual,1292.76,5320.0,4027.24,5320.0,Transferred,798.0,266.0,53.2,26.6,42.56,106.4,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100542,Delivered,14.04.2025,Sale to individual,989.98,4074.0,3084.02,4074.0,Transferred,611.1,203.7,40.74,20.37,32.59,81.48,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100543,Delivered,14.04.2025,Sale to individual,680.4,2800.0,2119.6,2800.0,Transferred,420.0,140.0,28.0,14.0,22.4,56.0,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100544,Delivered,14.04.2025,Sale to individual,415.53,1710.0,1294.47,1710.0,Transferred,256.5,85.5,17.1,8.55,13.68,34.2,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100546,Delivered,15.04.2025,Sale to individual,2497.67,10278.5,7780.83,10278.5,Transferred,1541.77,513.93,102.78,51.39,82.23,205.57,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100547,Delivered,15.04.2025,Sale to individual,387.83,1596.0,1208.17,1596.0,Transferred,239.4,79.8,15.96,7.98,12.77,31.92,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100548,Delivered,15.04.2025,Sale to individual,2022.61,8323.5,6300.89,8323.5,Transferred,1248.52,416.18,83.23,41.62,66.59,166.47,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100549,Delivered,15.04.2025,Sale to individual,2619.54,10780.0,8160.46,10780.0,Transferred,1617.0,539.0,107.8,53.9,86.24,215.6,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100550,Delivered,15.04.2025,Sale to individual,1698.57,6990.0,5291.43,6990.0,Transferred,1048.5,349.5,69.9,34.95,55.92,139.8,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100551,Delivered,15.04.2025,Sale to individual,957.67,3941.0,2983.33,3941.0,Transferred,591.15,197.05,39.41,19.71,31.53,78.82,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100552,Delivered,16.04.2025,Sale to individual,1064.34,4380.0,3315.66,4380.0,Transferred,657.0,219.0,43.8,21.9,35.04,87.6,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100553,Delivered,16.04.2025,Sale to individual,2617.36,10771.0,8153.64,10771.0,Transferred,1615.65,538.55,107.71,53.86,86.17,215.42,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100554,Delivered,16.04.2025,Sale to individual,272.16,1120.0,847.84,1120.0,Transferred,168.0,56.0,11.2,5.6,8.96,22.4,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100555,Full return accepted at warehouse,16.04.2025,Sale to individual,1404.54,5780.0,4375.46,5780.0,Transferred,867.0,289.0,57.8,28.9,46.24,115.6,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100556,Delivered,16.04.2025,Sale to individual,646.38,2660.0,2013.62,2660.0,Transferred,399.0,133.0,26.6,13.3,21.28,53.2,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100557,Delivered,17.04.2025,Sale to individual,1740.85,7164.0,5423.15,7164.0,Transferred,1074.6,358.2,71.64,35.82,57.31,143.28,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100558,Delivered,17.04.2025,Sale to individual,1860.05,7654.5,5794.45,7654.5,Transferred,1148.17,382.73,76.55,38.27,61.24,153.09,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100559,Delivered,17.04.2025,Sale to individual,3270.78,13460.0,10189.22,13460.0,Transferred,2019.0,673.0,134.6,67.3,107.68,269.2,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100561,Delivered,17.04.2025,Sale to individual,1553.63,6393.5,4839.87,6393.5,Transferred,959.02,319.68,63.94,31.97,51.15,127.87,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100562,Full return accepted at warehouse,17.04.2025,Sale to individual,1060.69,4365.0,3304.31,4365.0,Transferred,654.75,218.25,43.65,21.82,34.92,87.3,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100563,Delivered,17.04.2025,Sale to individual,547.12,2251.5,1704.38,2251.5,Transferred,337.72,112.58,22.52,11.26,18.01,45.03,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100564,Delivered,18.04.2025,Sale to individual,1989.45,8187.0,6197.55,8187.0,Transferred,1228.05,409.35,81.87,40.94,65.5,163.74,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100566,Delivered,18.04.2025,Sale to individual,1030.32,4240.0,3209.68,4240.0,Transferred,636.0,212.0,42.4,21.2,33.92,84.8,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100567,Delivered,18.04.2025,Sale to individual,1271.98,5234.5,3962.52,5234.5,Transferred,785.17,261.73,52.34,26.17,41.88,104.69,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100568,Delivered,18.04.2025,Sale to individual,437.4,1800.0,1362.6,1800.0,Transferred,270.0,90.0,18.0,9.0,14.4,36.0,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100570,Full return accepted at warehouse,19.04.2025,Sale to individual,478.96,1971.0,1492.04,1971.0,Transferred,295.65,98.55,19.71,9.86,15.77,39.42,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100571,Delivered,19.04.2025,Sale to individual,1632.6,6718.5,5085.9,6718.5,Transferred,1007.77,335.93,67.19,33.59,53.75,134.37,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100572,Delivered,19.04.2025,Sale to individual,1659.94,6831.0,5171.06,6831.0,Transferred,1024.65,341.55,68.31,34.16,54.65,136.62,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100574,Delivered,19.04.2025,Sale to individual,948.56,3903.5,2954.94,3903.5,Transferred,585.52,195.18,39.04,19.52,31.23,78.07,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100575,Delivered,19.04.2025,Sale to individual,1628.83,6703.0,5074.17,6703.0,Transferred,1005.45,335.15,67.03,33.52,53.62,134.06,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100578,Full return accepted at warehouse,19.04.2025,Sale to individual,680.4,2800.0,2119.6,2800.0,Transferred,420.0,140.0,28.0,14.0,22.4,56.0,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100579,Delivered,19.04.2025,Sale to individual,1969.76,8106.0,6136.24,8106.0,Transferred,1215.9,405.3,81.06,40.53,64.85,162.12,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100580,Delivered,20.04.2025,Sale to individual,493.29,2030.0,1536.71,2030.0,Transferred,304.5,101.5,20.3,10.15,16.24,40.6,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100581,Delivered,20.04.2025,Sale to individual,1715.58,7060.0,5344.42,7060.0,Transferred,1059.0,353.0,70.6,35.3,56.48,141.2,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100582,Full return accepted at warehouse,20.04.2025,Sale to individual,1156.68,4760.0,3603.32,4760.0,Transferred,714.0,238.0,47.6,23.8,38.08,95.2,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100583,Delivered,20.04.2025,Sale to individual,533.63,2196.0,1662.37,2196.0,Transferred,329.4,109.8,21.96,10.98,17.57,43.92,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100584,Delivered,20.04.2025,Sale to individual,461.46,1899.0,1437.54,1899.0,Transferred,284.85,94.95,18.99,9.5,15.19,37.98,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100585,Delivered,20.04.2025,Sale to individual,1842.8,7583.5,5740.7,7583.5,Transferred,1137.52,379.18,75.84,37.92,60.67,151.67,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100586,Delivered,20.04.2025,Sale to individual,1851.66,7620.0,5768.34,7620.0,Transferred,1143.0,381.0,76.2,38.1,60.96,152.4,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100587,Delivered,20.04.2025,Sale to individual,2347.38,9660.0,7312.62,9660.0,Transferred,1449.0,483.0,96.6,48.3,77.28,193.2,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100589,Delivered,21.04.2025,Sale to individual,376.29,1548.5,1172.21,1548.5,Transferred,232.27,77.43,15.49,7.74,12.39,30.97,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100590,Delivered,21.04.2025,Sale to individual,2036.59,8381.0,6344.41,8381.0,Transferred,1257.15,419.05,83.81,41.91,67.05,167.62,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100591,Delivered,21.04.2025,Sale to individual,1592.14,6552.0,4959.86,6552.0,Transferred,982.8,327.6,65.52,32.76,52.42,131.04,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100592,Full return accepted at warehouse,21.04.2025,Sale to individual,1756.89,7230.0,5473.11,7230.0,Transferred,1084.5,361.5,72.3,36.15,57.84,144.6,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100593,Delivered,21.04.2025,Sale to individual,3413.54,14047.5,10633.96,14047.5,Transferred,2107.12,702.38,140.47,70.24,112.38,280.95,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100594,Delivered,21.04.2025,Sale to individual,925.83,3810.0,2884.17,3810.0,Transferred,571.5,190.5,38.1,19.05,30.48,76.2,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100595,Delivered,22.04.2025,Sale to individual,1995.89,8213.5,6217.61,8213.5,Transferred,1232.02,410.68,82.14,41.07,65.71,164.27,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100596,Delivered,22.04.2025,Sale to individual,942.84,3880.0,2937.16,3880.0,Transferred,582.0,194.0,38.8,19.4,31.04,77.6,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100597,Delivered,22.04.2025,Sale to individual,3110.77,12801.5,9690.73,12801.5,Transferred,1920.22,640.08,128.02,64.01,102.41,256.03,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100599,Full return accepted at warehouse,22.04.2025,Sale to individual,1215.12,5000.5,3785.38,5000.5,Transferred,750.07,250.03,50.01,25.0,40.0,100.01,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100600,Delivered,23.04.2025,Sale to individual,743.58,3060.0,2316.42,3060.0,Transferred,459.0,153.0,30.6,15.3,24.48,61.2,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100602,Delivered,23.04.2025,Sale to individual,2017.75,8303.5,6285.75,8303.5,Transferred,1245.52,415.18,83.03,41.52,66.43,166.07,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100603,Delivered,23.04.2025,Sale to individual,974.19,4009.0,3034.81,4009.0,Transferred,601.35,200.45,40.09,20.05,32.07,80.18,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100604,Delivered,23.04.2025,Sale to individual,1782.28,7334.5,5552.22,7334.5,Transferred,1100.17,366.73,73.34,36.67,58.68,146.69,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100605,Delivered,23.04.2025,Sale to individual,1666.98,6860.0,5193.02,6860.0,Transferred,1029.0,343.0,68.6,34.3,54.88,137.2,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100606,Delivered,23.04.2025,Sale to individual,937.26,3857.0,2919.74,3857.0,Transferred,578.55,192.85,38.57,19.29,30.86,77.14,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100607,Delivered,24.04.2025,Sale to individual,487.11,2004.5,1517.39,2004.5,Transferred,300.68,100.23,20.05,10.02,16.04,40.09,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100608,Delivered,24.04.2025,Sale to individual,726.57,2990.0,2263.43,2990.0,Transferred,448.5,149.5,29.9,14.95,23.92,59.8,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100609,Delivered,24.04.2025,Sale to individual,575.91,2370.0,1794.09,2370.0,Transferred,355.5,118.5,23.7,11.85,18.96,47.4,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100610,Delivered,24.04.2025,Sale to individual,787.32,3240.0,2452.68,3240.0,Transferred,486.0,162.0,32.4,16.2,25.92,64.8,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100611,Delivered,24.04.2025,Sale to individual,1360.8,5600.0,4239.2,5600.0,Transferred,840.0,280.0,56.0,28.0,44.8,112.0,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100612,Delivered,24.04.2025,Sale to individual,2407.89,9909.0,7501.11,9909.0,Transferred,1486.35,495.45,99.09,49.55,79.27,198.18,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100615,Delivered,25.04.2025,Sale to individual,937.26,3857.0,2919.74,3857.0,Transferred,578.55,192.85,38.57,19.29,30.86,77.14,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100617,Delivered,25.04.2025,Sale to individual,1011.12,4161.0,3149.88,4161.0,Transferred,624.15,208.05,41.61,20.8,33.29,83.22,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100618,Delivered,25.04.2025,Sale to individual,627.67,2583.0,1955.33,2583.0,Transferred,387.45,129.15,25.83,12.92,20.66,51.66,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100619,Delivered,25.04.2025,Sale to individual,512.73,2110.0,1597.27,2110.0,Transferred,316.5,105.5,21.1,10.55,16.88,42.2,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100620,Delivered,26.04.2025,Sale to individual,1056.32,4347.0,3290.68,4347.0,Transferred,652.05,217.35,43.47,21.73,34.78,86.94,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100621,Delivered,26.04.2025,Sale to individual,680.4,2800.0,2119.6,2800.0,Transferred,420.0,140.0,28.0,14.0,22.4,56.0,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100622,Full return accepted at warehouse,26.04.2025,Sale to individual,1358.13,5589.0,4230.87,5589.0,Transferred,838.35,279.45,55.89,27.95,44.71,111.78,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100623,Delivered,26.04.2025,Sale to individual,1011.12,4161.0,3149.88,4161.0,Transferred,624.15,208.05,41.61,20.8,33.29,83.22,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100624,Delivered,26.04.2025,Sale to individual,1380.49,5681.0,4300.51,5681.0,Transferred,852.15,284.05,56.81,28.41,45.45,113.62,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100625,Delivered,26.04.2025,Sale to individual,2332.43,9598.5,7266.07,9598.5,Transferred,1439.77,479.93,95.98,47.99,76.79,191.97,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100626,Delivered,26.04.2025,Sale to individual,493.29,2030.0,1536.71,2030.0,Transferred,304.5,101.5,20.3,10.15,16.24,40.6,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100627,Delivered,26.04.2025,Sale to individual,1553.63,6393.5,4839.87,6393.5,Transferred,959.02,319.68,63.94,31.97,51.15,127.87,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100628,Delivered,27.04.2025,Sale to individual,1299.08,5346.0,4046.92,5346.0,Transferred,801.9,267.3,53.46,26.73,42.77,106.92,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100629,Delivered,27.04.2025,Sale to individual,393.66,1620.0,1226.34,1620.0,Transferred,243.0,81.0,16.2,8.1,12.96,32.4,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100630,Delivered,27.04.2025,Sale to individual,4007.43,16491.5,12484.07,16491.5,Transferred,2473.72,824.58,164.91,82.46,131.93,329.83,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100631,Delivered,27.04.2025,Sale to individual,702.27,2890.0,2187.73,2890.0,Transferred,433.5,144.5,28.9,14.45,23.12,57.8,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100632,Delivered,27.04.2025,Sale to individual,2212.51,9105.0,6892.49,9105.0,Transferred,1365.75,455.25,91.05,45.52,72.84,182.1,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100633,Delivered,27.04.2025,Sale to individual,969.57,3990.0,3020.43,3990.0,Transferred,598.5,199.5,39.9,19.95,31.92,79.8,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100635,Delivered,27.04.2025,Sale to individual,1146.24,4717.0,3570.76,4717.0,Transferred,707.55,235.85,47.17,23.59,37.74,94.34,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100636,Delivered,28.04.2025,Sale to individual,473.85,1950.0,1476.15,1950.0,Transferred,292.5,97.5,19.5,9.75,15.6,39.0,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100637,Delivered,28.04.2025,Sale to individual,1283.04,5280.0,3996.96,5280.0,Transferred,792.0,264.0,52.8,26.4,42.24,105.6,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100638,Delivered,28.04.2025,Sale to individual,787.32,3240.0,2452.68,3240.0,Transferred,486.0,162.0,32.4,16.2,25.92,64.8,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100639,Delivered,28.04.2025,Sale to individual,1179.65,4854.5,3674.85,4854.5,Transferred,728.17,242.73,48.55,24.27,38.84,97.09,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100640,Delivered,29.04.2025,Sale to individual,3263.0,13428.0,10165.0,13428.0,Transferred,2014.2,671.4,134.28,67.14,107.42,268.56,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100641,Delivered,29.04.2025,Sale to individual,2878.82,11847.0,8968.18,11847.0,Transferred,1777.05,592.35,118.47,59.23,94.78,236.94,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100642,Delivered,29.04.2025,Sale to individual,1246.59,5130.0,3883.41,5130.0,Transferred,769.5,256.5,51.3,25.65,41.04,102.6,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100643,Delivered,29.04.2025,Sale to individual,2295.38,9446.0,7150.62,9446.0,Transferred,1416.9,472.3,94.46,47.23,75.57,188.92,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100644,Delivered,29.04.2025,Sale to individual,578.34,2380.0,1801.66,2380.0,Transferred,357.0,119.0,23.8,11.9,19.04,47.6,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100645,Delivered,29.04.2025,Sale to individual,1542.56,6348.0,4805.44,6348.0,Transferred,952.2,317.4,63.48,31.74,50.78,126.96,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100646,Delivered,29.04.2025,Sale to individual,1106.38,4553.0,3446.62,4553.0,Transferred,682.95,227.65,45.53,22.77,36.42,91.06,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100647,Delivered,29.04.2025,Sale to individual,3912.79,16102.0,12189.21,16102.0,Transferred,2415.3,805.1,161.02,80.51,128.82,322.04,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100648,Delivered,29.04.2025,Sale to individual,646.38,2660.0,2013.62,2660.0,Transferred,399.0,133.0,26.6,13.3,21.28,53.2,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100650,Delivered,30.04.2025,Sale to individual,612.36,2520.0,1907.64,2520.0,Transferred,378.0,126.0,25.2,12.6,20.16,50.4,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100651,Delivered,30.04.2025,Sale to individual,2032.57,8364.5,6331.93,8364.5,Transferred,1254.67,418.23,83.64,41.82,66.92,167.29,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100652,Delivered,30.04.2025,Sale to individual,2945.27,12120.5,9175.23,12120.5,Transferred,1818.08,606.02,121.2,60.6,96.96,242.41,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100653,Delivered,30.04.2025,Sale to individual,932.39,3837.0,2904.61,3837.0,Transferred,575.55,191.85,38.37,19.18,30.7,76.74,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100654,Delivered,30.04.2025,Sale to individual,437.4,1800.0,1362.6,1800.0,Transferred,270.0,90.0,18.0,9.0,14.4,36.0,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100655,Delivered,30.04.2025,Sale to individual,1011.12,4161.0,3149.88,4161.0,Transferred,624.15,208.05,41.61,20.8,33.29,83.22,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100656,Full return accepted at warehouse,30.04.2025,Sale to individual,387.83,1596.0,1208.17,1596.0,Transferred,239.4,79.8,15.96,7.98,12.77,31.92,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100657,Delivered,30.04.2025,Sale to individual,2036.34,8380.0,6343.66,8380.0,Transferred,1257.0,419.0,83.8,41.9,67.04,167.6,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100658,Delivered,30.04.2025,Sale to individual,2252.12,9268.0,7015.88,9268.0,Transferred,1390.2,463.4,92.68,46.34,74.14,185.36,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100659,Delivered,30.04.2025,Sale to individual,1681.45,6919.5,5238.05,6919.5,Transferred,1037.92,345.98,69.2,34.6,55.36,138.39,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100660,Delivered,01.05.2025,Sale to individual,911.25,3750.0,2838.75,3750.0,Transferred,562.5,187.5,37.5,18.75,30.0,75.0,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100661,Delivered,01.05.2025,Sale to individual,1766.61,7270.0,5503.39,7270.0,Transferred,1090.5,363.5,72.7,36.35,58.16,145.4,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100662,Full return accepted at warehouse,01.05.2025,Sale to individual,1987.74,8180.0,6192.26,8180.0,Transferred,1227.0,409.0,81.8,40.9,65.44,163.6,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100663,Delivered,01.05.2025,Sale to individual,2620.03,10782.0,8161.97,10782.0,Transferred,1617.3,539.1,107.82,53.91,86.26,215.64,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100664,Full return accepted at warehouse,02.05.2025,Sale to individual,1019.87,4197.0,3177.13,4197.0,Transferred,629.55,209.85,41.97,20.98,33.58,83.94,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100665,Delivered,02.05.2025,Sale to individual,2780.16,11441.0,8660.84,11441.0,Transferred,1716.15,572.05,114.41,57.2,91.53,228.82,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100666,Delivered,02.05.2025,Sale to individual,1635.39,6730.0,5094.61,6730.0,Transferred,1009.5,336.5,67.3,33.65,53.84,134.6,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100667,Delivered,02.05.2025,Sale to individual,367.42,1512.0,1144.58,1512.0,Transferred,226.8,75.6,15.12,7.56,12.1,30.24,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100668,Delivered,02.05.2025,Sale to individual,549.42,2261.0,1711.58,2261.0,Transferred,339.15,113.05,22.61,11.3,18.09,45.22,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100669,Delivered,02.05.2025,Sale to individual,1074.06,4420.0,3345.94,4420.0,Transferred,663.0,221.0,44.2,22.1,35.36,88.4,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100670,Full return accepted at warehouse,02.05.2025,Sale to individual,1922.37,7911.0,5988.63,7911.0,Transferred,1186.65,395.55,79.11,39.55,63.29,158.22,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100671,Delivered,02.05.2025,Sale to individual,680.4,2800.0,2119.6,2800.0,Transferred,420.0,140.0,28.0,14.0,22.4,56.0,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100672,Delivered,03.05.2025,Sale to individual,838.59,3451.0,2612.41,3451.0,Transferred,517.65,172.55,34.51,17.25,27.61,69.02,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
ORD-100673,Delivered,03.05.2025,Sale to individual,1609.76,6624.5,5014.74,6624.5,Transferred,993.67,331.23,66.25,33.12,53.0,132.49,0.0,0.0,0.0,2026-01-05T10:00:00+00:00,demo
